"pass","archive","extension","size_gb","output_dir","status","deleted","exit_code","detail_log","message"
"1","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\Abundance_Print_Big_Reset_SLENDERMAN_BBHF\Spiritual+Meditation.zip",".zip","0.0054","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\Abundance_Print_Big_Reset_SLENDERMAN_BBHF\Spiritual+Meditation","extracted_deleted","True","0","G:\Documents\warriorplus MMO\Agent PLR Saas\reports\nested_archive_extract_details_20260510_200748\pass1_0036_Spiritual_Meditation.log","extracted successfully; archive deleted"
"1","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\Abundance_Print_Big_Reset_SLENDERMAN_BBHF\TrueCllngLfePrpse_mrrg.zip",".zip","0.0022","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\Abundance_Print_Big_Reset_SLENDERMAN_BBHF\TrueCllngLfePrpse_mrrg","extracted_deleted","True","0","G:\Documents\warriorplus MMO\Agent PLR Saas\reports\nested_archive_extract_details_20260510_200748\pass1_0037_TrueCllngLfePrpse_mrrg.log","extracted successfully; archive deleted"
"1","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\Abundance_Print_Big_Reset_SLENDERMAN_BBHF\YrPthCourage_mrr.zip",".zip","0.0022","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\Abundance_Print_Big_Reset_SLENDERMAN_BBHF\YrPthCourage_mrr","extracted_deleted","True","0","G:\Documents\warriorplus MMO\Agent PLR Saas\reports\nested_archive_extract_details_20260510_200748\pass1_0038_YrPthCourage_mrr.log","extracted successfully; archive deleted"
"1","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\Bypassing+AI+Detection-plr-363523\Bypassing AI Detection-plr-363523\eCover-Bypassing AI Detection.zip",".zip","0.0004","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\Bypassing+AI+Detection-plr-363523\Bypassing AI Detection-plr-363523\eCover-Bypassing AI Detection","extracted_deleted","True","0","G:\Documents\warriorplus MMO\Agent PLR Saas\reports\nested_archive_extract_details_20260510_200748\pass1_0039_eCover-Bypassing_AI_Detection.log","extracted successfully; archive deleted"
"1","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\Bypassing+AI+Detection-plr-363523\Bypassing AI Detection-plr-363523\PLR License.zip",".zip","0.0001","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\Bypassing+AI+Detection-plr-363523\Bypassing AI Detection-plr-363523\PLR License","extracted_deleted","True","0","G:\Documents\warriorplus MMO\Agent PLR Saas\reports\nested_archive_extract_details_20260510_200748\pass1_0040_PLR_License.log","extracted successfully; archive deleted"
"1","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\Bypassing+AI+Detection-plr-363523\Bypassing AI Detection-plr-363523\Report - Bypassing AI Detection.zip",".zip","0","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\Bypassing+AI+Detection-plr-363523\Bypassing AI Detection-plr-363523\Report - Bypassing AI Detection","extracted_deleted","True","0","G:\Documents\warriorplus MMO\Agent PLR Saas\reports\nested_archive_extract_details_20260510_200748\pass1_0041_Report_-_Bypassing_AI_Detection.log","extracted successfully; archive deleted"
"1","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\Bypassing+AI+Detection-plr-363523\Bypassing AI Detection-plr-363523\s1.zip",".zip","0.0001","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\Bypassing+AI+Detection-plr-363523\Bypassing AI Detection-plr-363523\s1","extracted_deleted","True","0","G:\Documents\warriorplus MMO\Agent PLR Saas\reports\nested_archive_extract_details_20260510_200748\pass1_0042_s1.log","extracted successfully; archive deleted"
"1","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\CF-MBS-091818\CF-MBS-Lead-Gen-Package\1. Lead Gen Site\OptimizePress 2.0\CF_Messenger_Bots.zip",".zip","0.0002","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\CF-MBS-091818\CF-MBS-Lead-Gen-Package\1. Lead Gen Site\OptimizePress 2.0\CF_Messenger_Bots","extracted_deleted","True","0","G:\Documents\warriorplus MMO\Agent PLR Saas\reports\nested_archive_extract_details_20260510_200748\pass1_0043_CF_Messenger_Bots.log","extracted successfully; archive deleted"
"1","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\CF-MBS-091818\CF-MBS-Lead-Gen-Package\1. Lead Gen Site\OptimizePress 2.0\Optin_Thank_You.zip",".zip","0.0001","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\CF-MBS-091818\CF-MBS-Lead-Gen-Package\1. Lead Gen Site\OptimizePress 2.0\Optin_Thank_You","extracted_deleted","True","0","G:\Documents\warriorplus MMO\Agent PLR Saas\reports\nested_archive_extract_details_20260510_200748\pass1_0044_Optin_Thank_You.log","extracted successfully; archive deleted"
"1","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\CF-MBS-091818\CF-MBS-Lead-Gen-Package\1. Lead Gen Site\WordPress\LGS Optin Theme_v2.2.zip",".zip","0.0016","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\CF-MBS-091818\CF-MBS-Lead-Gen-Package\1. Lead Gen Site\WordPress\LGS Optin Theme_v2.2","extracted_deleted","True","0","G:\Documents\warriorplus MMO\Agent PLR Saas\reports\nested_archive_extract_details_20260510_200748\pass1_0045_LGS_Optin_Theme_v2.2.log","extracted successfully; archive deleted"
"1","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\CF-MBS-091818\__MACOSX\CF-MBS-Lead-Gen-Package\1. Lead Gen Site\OptimizePress 2.0\._CF_Messenger_Bots.zip",".zip","0","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\CF-MBS-091818\__MACOSX\CF-MBS-Lead-Gen-Package\1. Lead Gen Site\OptimizePress 2.0\._CF_Messenger_Bots","failed","False","2","G:\Documents\warriorplus MMO\Agent PLR Saas\reports\nested_archive_extract_details_20260510_200748\pass1_0046_._CF_Messenger_Bots.log","7z exit code 2; archive kept"
"1","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\CF-MBS-091818\__MACOSX\CF-MBS-Lead-Gen-Package\1. Lead Gen Site\OptimizePress 2.0\._Optin_Thank_You.zip",".zip","0","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\CF-MBS-091818\__MACOSX\CF-MBS-Lead-Gen-Package\1. Lead Gen Site\OptimizePress 2.0\._Optin_Thank_You","failed","False","2","G:\Documents\warriorplus MMO\Agent PLR Saas\reports\nested_archive_extract_details_20260510_200748\pass1_0047_._Optin_Thank_You.log","7z exit code 2; archive kept"
"1","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\CF-MBS-091818\__MACOSX\CF-MBS-Lead-Gen-Package\1. Lead Gen Site\WordPress\._LGS Optin Theme_v2.2.zip",".zip","0","G:\Documents\warriorplus MMO\Agent PLR Saas\plr_files\_INBOX_DROP_HERE\CF-MBS-091818\__MACOSX\CF-MBS-Lead-Gen-Package\1. Lead Gen Site\WordPress\._LGS Optin Theme_v2.2","failed","False","2","G:\Documents\warriorplus MMO\Agent PLR Saas\reports\nested_archive_extract_details_20260510_200748\pass1_0048_._LGS_Optin_Theme_v2.2.log","7z exit code 2; archive kept"
